INCIDENT NUMBER,INCIDENT REGION,RESPONSE TYPE,INCIDENT START DATE,INCIDENT START TIME,SUBJECT NUMBER,SUBJECT GENDER,SUBJECT AGE,SUBJECT STATE,SUBJECT COUNTRY,ACTIVITY,SITUATION,LOCATION FOUND LATITUDE,LOCATION FOUND LONGITUDE,LOCATION FOUND ELEVATION,FOUND IN SEARCH AREA,TECHNIQUE,NUMBER OF RANGERS INVOLVED,OTHER AGENCY INVOLVEMENT,LAST KNOWN POINT LAND CLASS,LAST KNOWN POINT STATE LAND NAME,LAST KNOWN POINT COUNTY,LAST KNOWN POINT MUNICIPALITY,INCIDENT ADIRONDACK PARK,INCIDENT CATSKILL PARK,INCIDENT CLOSED DATE,INCIDENT CLOSED TIME,Location
NY-2012-WS-144,5,Search,08/10/2012,12:05 AM,1,M,20,NJ,US,Hiking,Lost,43.44746,-74.56223,2097,true,Assist/own power,2,true,Forest Preserve,West Canada Lakes Wilderness,HAMILTON,ARIETTA,true,false,08/10/2012,10:03 AM,POINT (-74.56223 43.44746)
NY-2017-WS-168,4,Search,07/16/2017,05:49 PM,2,M,15,PA,US,Hiking,Lost,42.19858,-74.02985,2015,true,Assist/own power,1,false,Forest Preserve,Kaaterskill Wild Forest,GREENE,HUNTER,false,true,07/16/2017,07:45 PM,POINT (-74.02985 42.19858)
NY-2020-WS-339,5,Rescue,09/13/2020,07:00 AM,2,M,20,NY,US,Boating,Stranded,44.62168,-73.42615,120,false,Vehicle/boat evacuation,3,false,Forest Preserve,Valcour Island Primitive Area,CLINTON,PERU,true,false,09/13/2020,09:52 AM,POINT (-73.42615 44.62168)
NY-2014-WS-161,6,Search,08/04/2014,05:20 PM,1,M,14,NY,US,Hiking,Lost,43.22959,-74.84535,1642,true,Assist/own power,5,true,Forest Preserve,Private Property,HERKIMER,SALISBURY,true,false,08/04/2014,11:30 PM,POINT (-74.84535 43.22959)
NY-2021-WS-157,3,Search,06/29/2021,01:16 PM,1,M,70,NY,US,Hiking,Lost,41.87235,-74.37066,1700,true,Vehicle/boat evacuation,4,true,Forest Preserve,Sundown Wild Forest,ULSTER,ROCHESTER,false,true,06/29/2021,03:30 PM,POINT (-74.37066 41.87235)
NY-2022-WS-357,3,Recovery,12/17/2022,03:00 PM,1,M,69,NY,US,Hiking,Illness,42.1277,-74.45255,1620,true,Vehicle/boat evacuation,3,true,Forest Preserve,Shandaken Wild Forest,ULSTER,SHANDAKEN,false,true,12/17/2022,06:31 PM,POINT (-74.45255 42.1277)
NY-2019-WS-237,5,Rescue,09/02/2019,05:47 PM,2,M,30,MN,US,Hiking,Stranded,44.18568,-73.98806,1970,true,Assist/own power,3,false,Forest Preserve,High Peaks Wilderness,ESSEX,NORTH ELBA,true,false,09/03/2019,07:13 AM,POINT (-73.98806 44.18568)
NY-2020-WS-415,5,Rescue,10/14/2020,07:07 PM,1,F,51,NY,US,Hiking,Lost,44.21341,-73.87407,3131,false,Assist/own power,2,true,Forest Preserve,High Peaks Wilderness,ESSEX,KEENE,true,false,10/14/2020,09:45 PM,POINT (-73.87407 44.21341)
NY-2021-WS-039,8,Rescue,03/20/2021,03:42 PM,1,M,20,NY,US,Hiking,Injured,42.63136,-77.36297,1050,true,Assist/own power; High Angle; Technical Rope; Vehicle/boat evacuation,2,true,Wildlife Management Area,Hi Tor WMA,YATES,ITALY,false,false,03/20/2021,06:00 PM,POINT (-77.36297 42.63136)
NY-2013-WS-238,3,Search,10/10/2013,01:00 PM,1,M,77,NY,US,Hunting,Overdue,41.50301,-74.18474,414,true,Vehicle/boat evacuation,4,true,State Forests,Stewart State Forest,ORANGE,MONTGOMERY,false,false,10/10/2013,06:30 PM,POINT (-74.18474 41.50301)
NY-2016-WS-326,3,Rescue,10/28/2016,07:00 PM,2,F,62,NY,US,Hiking,Lost,41.49189,-73.93061,1275,true,Assist/own power,3,false,OPRHP State Land,Hudson Highlands State Park,DUTCHESS,FISHKILL,false,false,10/29/2016,11:35 PM,POINT (-73.93061 41.49189)
NY-2014-WS-197,5,Search,08/28/2014,07:00 PM,2,F,28,WA,US,Hiking,Lost,43.8139,-74.7982,1992,false,Assist/own power,3,true,Forest Preserve,Pigeon Lake Wilderness,HAMILTON,INLET,true,false,08/29/2014,02:00 PM,POINT (-74.7982 43.8139)
NY-2020-WS-316,5,Search,09/01/2020,04:10 PM,1,F,67,NY,US,Hiking,Lost,44.26635,-73.74071,2810,false,Assist/own power,1,false,Forest Preserve,Hurricane Wilderness,ESSEX,KEENE,true,false,09/01/2020,09:00 PM,POINT (-73.74071 44.26635)
NY-2022-WS-145,6,Search,07/11/2022,08:50 AM,3,M,,MA,US,Fishing,Overdue,43.61166,-75.10229,1494,false,Assist/own power,2,false,Forest Preserve,Moose River,HERKIMER,WEBB,true,false,07/11/2022,10:30 AM,POINT (-75.10229 43.61166)
NY-2017-WS-315,6,Search,10/31/2017,09:30 AM,1,M,31,NY,US,Hunting,Lost,43.24023,-75.51043,440,true,Assist/own power,1,true,Private Land,n/a,ONEIDA,ROME,false,false,10/31/2017,12:00 PM,POINT (-75.51043 43.24023)
NY-2018-WS-082,7,Search,06/01/2018,05:55 AM,1,M,37,NY,US,Despondent,Missing,42.70527,-76.18834,1240,true,Assist/own power,4,true,Private Land,N/A,CORTLAND,SCOTT,false,false,06/01/2018,07:45 AM,POINT (-76.18834 42.70527)
NY-2016-WS-085,3,Rescue,05/14/2016,04:50 PM,1,F,20,NJ,US,Hiking,Injured,41.91533,-74.43206,1230,true,Assist/own power,3,false,Forest Preserve,Slide Mountain Wilderness,ULSTER,DENNING,false,true,05/14/2016,09:00 PM,POINT (-74.43206 41.91533)
NY-2017-WS-275,5,Search,09/26/2017,07:45 PM,1,F,79,NY,US,Hiking,Lost,44.16298,-73.8578,2350,true,Assist/own power,2,true,Forest Preserve,High Peaks Wilderness,ESSEX,KEENE,true,false,09/26/2017,11:00 PM,POINT (-73.8578 44.16298)
NY-2014-WS-259,5,Search,10/26/2014,12:51 AM,2,F,49,QC,CA,Hiking,Lost,44.16228,-73.85554,2300,true,Assist/own power,2,true,Forest Preserve,High Peaks Wilderness Area,ESSEX,KEENE,true,false,10/26/2014,10:30 AM,POINT (-73.85554 44.16228)
NY-2021-WS-283,5,Search,09/04/2021,03:46 PM,2,F,8,NY,US,Walking,Missing,44.29812,-74.36248,1900,false,Assist/own power,4,true,DEC Campground,Rollins Pond Campground,FRANKLIN,SANTA CLARA,true,false,09/04/2021,04:20 PM,POINT (-74.36248 44.29812)
NY-2019-WS-262,5,Rescue,09/21/2019,07:11 PM,1,F,55,NY,US,Hiking,Lost,44.22776,-73.86886,2500,true,Assist/own power,5,true,Forest Preserve,High Peaks Wilderness,ESSEX,KEENE,true,false,09/22/2019,10:25 AM,POINT (-73.86886 44.22776)
NY-2016-WS-042,5,Search,03/13/2016,03:05 PM,2,F,22,NY,US,Hiking,Lost,44.39917,-73.43928,879,true,Assist/own power,2,false,Private Land,Private,ESSEX,WILLSBORO,true,false,03/13/2016,05:03 PM,POINT (-73.43928 44.39917)
NY-2022-WS-078,8,Rescue,05/15/2022,12:36 PM,1,M,64,NY,US,Hiking,Stranded,42.66551,-77.33662,1100,true,Assist/own power,2,true,Wildlife Management Area,Hi-Tor Wildlife Management Area - Clark Gully,YATES,MIDDLESEX,false,false,05/15/2022,03:00 PM,POINT (-77.33662 42.66551)
NY-2012-WS-007,5,Search,01/09/2012,12:06 AM,2,M,40,NY,US,Snowmobile,Overdue,43.77377,-74.43882,1920,true,Assist/own power,2,false,Forest Preserve,Moose River Plains,HAMILTON,INDIAN LAKE,true,false,01/09/2012,01:25 AM,POINT (-74.43882 43.77377)
NY-2013-WS-257,9,Search,10/26/2013,04:08 PM,1,M,61,NY,US,Hunting,Lost,42.3663,-77.97113,1849,true,Assist/own power,1,true,State Forests,Gillies Hill State Forest,ALLEGANY,ALLEN,false,false,10/26/2013,06:08 PM,POINT (-77.97113 42.3663)
NY-2012-WS-194,5,Search,09/23/2012,07:55 PM,1,M,16,NY,US,Biking,Lost,44.24229,-73.37103,579,true,Assist/own power,1,false,Forest Preserve,Split Rock Wild Forest,ESSEX,WESTPORT,true,false,09/23/2012,11:00 PM,POINT (-73.37103 44.24229)
NY-2014-WS-005,5,Search,01/15/2014,03:46 PM,1,M,63,NY,US,Walking,Missing,43.13016,-74.35173,1530,true,Assist/own power,2,true,Private Land,Private property,FULTON,BLEECKER,true,false,01/15/2014,07:00 PM,POINT (-74.35173 43.13016)
NY-2018-WS-328,6,Search,11/25/2018,07:15 PM,1,M,50,NY,US,Hunting,Lost,44.36704,-75.30806,609,true,Assist/own power,4,true,State Forests,Wolf Lake State Forest,ST LAWRENCE,EDWARDS,false,false,11/25/2018,08:30 PM,POINT (-75.30806 44.36704)
NY-2013-WS-137,8,Search,08/07/2013,07:37 PM,4,F,,NY,US,Hiking,Lost,42.62055,-77.3617,1656,true,Vehicle/boat evacuation,3,true,Wildlife Management Area,High Tor WMA,ONTARIO,NAPLES,false,false,08/07/2013,08:22 PM,POINT (-77.3617 42.62055)
NY-2021-WS-146,5,Rescue,06/23/2021,09:00 PM,2,F,46,NY,US,Hiking,Illness,44.11634,-73.9122,4800,true,Assist/own power,3,false,Forest Preserve,High Peaks Wilderness,ESSEX,KEENE,true,false,06/24/2021,05:00 AM,POINT (-73.9122 44.11634)
NY-2022-WS-191,5,Rescue,08/02/2022,01:07 PM,1,F,43,QC,CA,Hiking,Illness,44.16633,-73.96818,2507,true,Assist/own power,1,true,Forest Preserve,High Peaks Wilderness,ESSEX,NORTH ELBA,true,false,08/02/2022,03:30 PM,POINT (-73.96818 44.16633)
NY-2015-WS-057,3,Search,04/19/2015,10:00 AM,1,F,30,NY,US,Despondent,Missing,41.72585,-73.96396,280,true,Carry out by foot,4,true,Private Land,NA,ULSTER,LLOYD,false,false,04/21/2015,10:00 AM,POINT (-73.96396 41.72585)
NY-2019-WS-092,3,Search,05/26/2019,05:10 PM,8,M,11,NY,US,Hiking,Overdue,42.03733,-74.37455,1650,true,Assist/own power,4,false,Forest Preserve,Slide Mountain Wilderness Area,ULSTER,SHANDAKEN,false,true,05/26/2019,08:00 PM,POINT (-74.37455 42.03733)
NY-2021-WS-384,5,Search,11/07/2021,05:25 PM,2,F,22,NY,US,Hiking,Stranded,43.22161,-73.74663,1139,false,Assist/own power,1,true,OPRHP State Land,Moreau Lake State Park,SARATOGA,MOREAU,false,false,11/07/2021,09:00 PM,POINT (-73.74663 43.22161)
NY-2016-WS-287,5,Search,10/01/2016,07:05 PM,2,M,35,QC,CA,Hiking,Lost,44.21616,-73.79642,1200,true,Assist/own power,1,true,Forest Preserve,High Peaks Wilderness,ESSEX,KEENE,true,false,10/01/2016,09:00 PM,POINT (-73.79642 44.21616)
NY-2014-WS-248,5,Rescue,10/18/2014,05:50 PM,1,M,38,NJ,US,Hiking,Injured,44.16063,-73.85522,2199,true,Assist/own power; Vehicle/boat evacuation,4,true,Forest Preserve,High Peaks,ESSEX,KEENE,true,false,10/19/2014,01:00 AM,POINT (-73.85522 44.16063)
NY-2013-WS-062,5,Search,06/11/2013,06:45 PM,2,F,34,NY,US,Boating,Stranded,44.21095,-74.30762,1400,true,Assist/own power; Swiftwater,1,true,Forest Preserve,W. High Peaks Wilderness Area,FRANKLIN,HARRIETSTOWN,true,false,06/11/2013,11:00 PM,POINT (-74.30762 44.21095)
NY-2016-WS-067,5,Search,04/14/2016,08:10 PM,1,M,22,AL,US,Hiking,Lost,43.89666,-74.0875,3119,true,Assist/own power,1,true,Forest Preserve,Vanderwhacker Mountain Wild Forest,ESSEX,MINERVA,true,false,04/14/2016,11:59 PM,POINT (-74.0875 43.89666)
NY-2016-WS-361,9,Search,12/12/2016,11:24 AM,1,M,64,NY,US,Hunting,Overdue,42.33828,-78.02005,1511,true,Carry out by foot,3,true,Private Land,Private Land,ALLEGANY,ANGELICA,false,false,12/12/2016,12:40 PM,POINT (-78.02005 42.33828)
NY-2022-WS-116,5,Rescue,06/16/2022,04:45 PM,1,F,30,VA,US,Hiking,Injured,44.15613,-73.98539,3650,true,Assist/own power,3,true,Forest Preserve,High peaks Wilderness,ESSEX,NORTH ELBA,true,false,06/16/2022,08:45 PM,POINT (-73.98539 44.15613)
NY-2013-WS-017,5,Rescue,02/21/2013,06:32 PM,1,M,54,NJ,US,Aircraft,Stranded,44.31266,-74.03235,2726,true,Assist/own power,9,true,Forest Preserve,McKenzie Mt Wilderness Area,ESSEX,NORTH ELBA,true,false,03/09/2013,05:00 PM,POINT (-74.03235 44.31266)
NY-2019-WS-327,5,Search,11/16/2019,09:38 PM,1,F,35,NY,US,Hiking,Lost,43.27923,-74.33544,1406,true,Assist/own power,4,true,Forest Preserve,Silver Lake Wilderness,HAMILTON,BENSON,true,false,11/17/2019,06:00 AM,POINT (-74.33544 43.27923)
NY-2013-WS-149,5,Search,08/13/2013,09:24 PM,1,M,54,NY,US,Hiking,Lost,43.49858,-73.77216,745,true,Assist/own power,1,true,Other Municipal Land,Hackensack Mt (t/o Warrensburg),WARREN,WARRENSBURG,false,false,08/13/2013,09:59 PM,POINT (-73.77216 43.49858)
NY-2017-WS-191,5,Rescue,07/29/2017,06:04 PM,2,M,34,NY,US,Climbing:Rock/Ice,Stranded,44.13639,-74.03637,3234,true,Assist/own power,1,true,Forest Preserve,High Peaks Wilderness,ESSEX,NEWCOMB,false,false,07/29/2017,11:30 PM,POINT (-74.03637 44.13639)
NY-2017-WS-001,5,Rescue,01/01/2017,02:37 PM,1,M,25,NY,US,Hiking,Injured,44.1559,-73.98604,3730,true,Assist/own power,1,false,Forest Preserve,High Peaks Wilderness,ESSEX,ESSEX,true,false,01/01/2017,04:00 PM,POINT (-73.98604 44.1559)
NY-2014-WS-072,5,Search,05/25/2014,04:48 PM,5,M,20,NJ,US,Hiking,Lost,43.87365,-74.4698,2200,false,Assist/own power,2,false,Forest Preserve,Sargent Ponds Wild Forest,HAMILTON,INDIAN LAKE,true,false,05/25/2014,08:00 PM,POINT (-74.4698 43.87365)
NY-2021-WS-054,5,Search,04/06/2021,08:25 AM,1,M,19,NY,US,Hiking,Injured,44.25118,-74.23931,1556,false,Assist/own power,3,true,Forest Preserve,Saranac Lake Wild Forest,FRANKLIN,HARRIETSTOWN,true,false,04/06/2021,09:21 AM,POINT (-74.23931 44.25118)
NY-2015-WS-212,5,Rescue,08/11/2015,12:21 PM,6,F,27,NY,US,Hiking,Stranded,44.10153,-73.99089,2400,false,Technical Rope,5,false,Forest Preserve,High Peaks Wilderness,ESSEX,NEWCOMB,true,false,08/11/2015,08:30 PM,POINT (-73.99089 44.10153)
NY-2021-WS-358,9,Search,10/18/2021,02:40 AM,1,M,25,NY,US,Walking,Lost,42.23181,-78.95811,1856,false,Assist/own power,2,true,Private Land,Conewango WMA,CATTARAUGUS,CONEWANGO,false,false,10/18/2021,06:30 AM,POINT (-78.95811 42.23181)
NY-2020-WS-085,3,Rescue,05/13/2020,12:45 PM,1,F,41,NY,US,Hiking,Injured,42.04911,-74.68093,2215,true,Carry out by foot,2,false,Forest Preserve,Balsam Lake Wild Forest,ULSTER,HARDENBURGH,false,true,05/13/2020,02:00 PM,POINT (-74.68093 42.04911)
NY-2021-WS-263,9,Search,08/25/2021,02:00 PM,1,M,32,NY,US,Camping,Missing,42.26969,-77.93126,1895,true,Assist/own power,4,true,State Forests,Palmer's Pond State Forest,ALLEGANY,WEST ALMOND,false,false,08/26/2021,08:20 AM,POINT (-77.93126 42.26969)
NY-2019-WS-088,5,Rescue,05/25/2019,06:28 PM,1,M,29,PA,US,Hiking,Injured,44.09383,-73.85051,1949,true,Vehicle/boat evacuation,3,true,Conservation Easement,Adirondack Mountain Reserve,ESSEX,KEENE,true,false,05/25/2019,09:00 PM,POINT (-73.85051 44.09383)
NY-2021-WS-179,5,Rescue,07/11/2021,03:47 PM,2,F,36,NY,US,Hiking,Lost,44.45481,-74.29598,2086,false,Vehicle/boat evacuation,3,true,Forest Preserve,Debar Mountain Wild Forest,FRANKLIN,BRIGHTON,true,false,07/11/2021,07:00 PM,POINT (-74.29598 44.45481)
NY-2019-WS-313,5,Search,10/27/2019,08:41 PM,1,M,29,NY,US,Hunting,Lost,43.20193,-73.92233,1896,true,Assist/own power,2,true,Conservation Easement,Lyme Timber Company Easement,SARATOGA,GREENFIELD,true,false,10/28/2019,12:00 AM,POINT (-73.92233 43.20193)
NY-2016-WS-268,7,Search,09/13/2016,12:23 PM,1,F,3,NY,US,Walking,Missing,42.79296,-76.22144,1575,false,Assist/own power,6,true,Private Land,n/a,ONONDAGA,SPAFFORD,false,false,09/13/2016,04:00 PM,POINT (-76.22144 42.79296)
NY-2016-WS-064,5,Search,04/10/2016,12:40 AM,1,M,52,NY,US,Hiking,Lost,44.04585,-73.7966,2690,true,Assist/own power,1,true,Forest Preserve,Dix Mountain Wilderness,ESSEX,NORTH HUDSON,true,false,04/10/2016,06:15 AM,POINT (-73.7966 44.04585)
NY-2019-WS-214,5,Rescue,08/18/2019,05:34 PM,1,,52,VT,US,Boating,Injured,44.62959,-73.40972,140,true,High Angle; Technical Rope; Vehicle/boat evacuation,4,true,Forest Preserve,Velcour Island Primitive Area,CLINTON,PERU,true,false,08/18/2019,08:19 PM,POINT (-73.40972 44.62959)
NY-2020-WS-440,5,Search,11/01/2020,12:00 AM,2,M,58,NY,US,Hunting,Overdue,43.37584,-74.43046,1335,true,Assist/own power,8,true,Forest Preserve,Silver Lake Wilderness,HAMILTON,WELLS,true,false,11/01/2020,08:00 AM,POINT (-74.43046 43.37584)
NY-2019-WS-074,3,Search,05/09/2019,08:18 PM,1,M,52,NY,US,Hunting,Overdue,41.50076,-74.18262,411,true,Vehicle/boat evacuation,5,true,State Forests,Stewart State Forest,ORANGE,MONTGOMERY,false,false,05/10/2019,04:00 AM,POINT (-74.18262 41.50076)
NY-2017-WS-282,5,Search,10/03/2017,12:18 PM,1,M,78,NY,US,Walking,Missing,44.18342,-73.48843,587,false,Assist/own power,5,true,Private Land,Private Property,ESSEX,MORIAH,true,false,10/03/2017,07:00 PM,POINT (-73.48843 44.18342)
NY-2020-WS-361,5,Rescue,09/25/2020,09:37 PM,1,,20,NY,US,Climbing:Rock/Ice,Stranded,44.13722,-74.03691,3600,false,Assist/own power,3,true,Forest Preserve,High Peaks Wilderness,ESSEX,NORTH ELBA,true,false,09/26/2020,04:45 AM,POINT (-74.03691 44.13722)
NY-2015-WS-117,5,Rescue,06/11/2015,07:00 PM,2,M,64,NY,US,Off road vehicle/ATV,Injured,43.51041,-73.60067,1515,false,Carry out by foot; Vehicle/boat evacuation,4,true,Forest Preserve,Lake George Wild Forest,WASHINGTON,FORT ANN,true,false,06/11/2015,11:00 PM,POINT (-73.60067 43.51041)
NY-2017-WS-142,5,Rescue,07/02/2017,05:47 PM,1,F,33,NY,US,Hiking,Injured,44.21201,-73.87547,3110,true,Aircraft evacuation,8,true,Forest Preserve,Eastern High Peaks,ESSEX,KEENE,true,false,07/02/2017,10:03 PM,POINT (-73.87547 44.21201)
NY-2020-WS-281,5,Rescue,08/18/2020,06:45 PM,2,F,44,NY,US,Hiking,Stranded,44.37093,-73.89452,4141,false,Assist/own power,2,false,Forest Preserve,Whiteface Mountain Intensive Use Area,ESSEX,WILMINGTON,true,false,08/18/2020,10:30 PM,POINT (-73.89452 44.37093)
NY-2016-WS-257,5,Search,09/03/2016,07:56 PM,1,M,46,NC,US,Hiking,Lost,43.44188,-74.44008,1814,true,Vehicle/boat evacuation,8,true,Forest Preserve,Silver Lake Wilderness,HAMILTON,LAKE PLEASANT,true,false,09/04/2016,11:00 AM,POINT (-74.44008 43.44188)
NY-2022-WS-043,9,Rescue,03/05/2022,02:00 PM,1,M,66,NY,US,Motor vehicle,Stranded,42.33415,-78.83476,1710,true,Vehicle/boat evacuation,1,true,Private Land,Cattaraugus State Forest,CATTARAUGUS,MANSFIELD,false,false,03/05/2022,03:15 PM,POINT (-78.83476 42.33415)
NY-2020-WS-453,5,Rescue,11/10/2020,04:36 PM,1,M,84,NY,US,Hiking,Illness,44.1857,-73.97121,2000,true,Assist/own power,2,true,Private Land,Mt Jo - Adirondack Mountain Club Property,ESSEX,NORTH ELBA,true,false,11/10/2020,06:00 PM,POINT (-73.97121 44.1857)
NY-2018-WS-209,5,Rescue,08/14/2018,09:45 AM,2,M,13,NY,US,Hiking,Injured,44.17156,-73.84048,2411,false,Assist/own power; Vehicle/boat evacuation,2,true,Forest Preserve,High Peaks,ESSEX,KEENE,true,false,08/14/2018,01:52 PM,POINT (-73.84048 44.17156)
NY-2020-WS-151,3,Rescue,06/28/2020,03:40 PM,2,F,52,NJ,US,Hiking,Lost,42.00931,-74.48368,2360,true,Assist/own power,2,false,Forest Preserve,Big Indian Wilderness Area,ULSTER,SHANDAKEN,false,true,06/28/2020,10:45 PM,POINT (-74.48368 42.00931)
NY-2021-WS-342,5,Search,10/10/2021,08:54 PM,1,F,60,NY,US,Hiking,Lost,44.99106,-73.78952,831,true,Assist/own power,2,true,State Forests,The Gulf Unique Area,CLINTON,MOOERS,false,false,10/10/2021,11:59 PM,POINT (-73.78952 44.99106)
NY-2020-WS-424,5,Search,10/18/2020,06:35 PM,2,F,28,MA,US,Hiking,Lost,43.79963,-74.10836,1580,true,Assist/own power,2,true,Forest Preserve,Hudson Gorge Wilderness,HAMILTON,INDIAN LAKE,true,false,10/18/2020,09:39 PM,POINT (-74.10836 43.79963)
NY-2018-WS-187,5,Search,07/30/2018,10:03 PM,1,M,46,NY,US,Hiking,Overdue,44.13012,-73.81105,1791,true,Assist/own power,1,true,Forest Preserve,High Peaks Wilderness,ESSEX,KEENE,true,false,07/31/2018,12:22 AM,POINT (-73.81105 44.13012)
NY-2020-WS-349,5,Rescue,09/19/2020,07:43 PM,6,,42,NY,US,Hiking,Lost,43.6136,-73.54742,328,false,Vehicle/boat evacuation,4,true,Forest Preserve,Lake George Wild Forest,WASHINGTON,DRESDEN,true,false,09/20/2020,12:50 AM,POINT (-73.54742 43.6136)
NY-2013-WS-054,5,Search,05/24/2013,05:35 PM,1,M,70,CT,US,Aircraft,Injured,43.0441,-74.5221,1080,true,Vehicle/boat evacuation,11,true,Private Land,N/A,FULTON,EPHRATAH,false,false,06/12/2013,07:00 PM,POINT (-74.5221 43.0441)
NY-2016-WS-030,5,Search,02/23/2016,04:44 PM,1,M,16,NY,US,Runaway,Missing,44.23557,-73.89887,2165,true,Assist/own power,3,true,Private Land,Private,ESSEX,NORTH ELBA,true,false,02/23/2016,09:00 PM,POINT (-73.89887 44.23557)
NY-2021-WS-250,5,Search,08/19/2021,08:45 PM,1,F,54,NY,US,Hiking,Overdue,43.35726,-74.44567,1706,true,Assist/own power,3,false,Forest Preserve,Silver Lake Wilderness,HAMILTON,WELLS,true,false,08/19/2021,10:28 PM,POINT (-74.44567 43.35726)
NY-2017-WS-173,5,Search,07/19/2017,12:23 PM,1,M,72,NY,US,Hiking,Illness,44.17259,-73.80898,2148,true,Assist/own power,4,true,Forest Preserve,High Peaks,ESSEX,KEENE,true,false,07/19/2017,03:00 PM,POINT (-73.80898 44.17259)
NY-2018-WS-170,5,Search,07/20/2018,09:30 PM,2,F,13,NY,US,Hiking,Lost,44.26461,-73.66046,2625,true,Vehicle/boat evacuation,1,true,County Land,Blueberry Mt (Local Name),ESSEX,ELIZABETHTOWN,true,false,07/20/2018,10:40 PM,POINT (-73.66046 44.26461)
NY-2014-WS-091,5,Recovery,06/13/2014,08:58 PM,1,F,52,NY,US,Swimming,Missing,43.01692,-73.82756,231,true,Vehicle/boat evacuation,4,true,Private Land,Private Land,SARATOGA,BALLSTON,false,false,06/16/2014,11:57 AM,POINT (-73.82756 43.01692)
NY-2018-WS-181,3,Recovery,07/28/2018,06:30 PM,1,M,39,CT,US,Camping,Illness,41.97438,-74.42606,2246,true,Carry out by foot,5,true,Forest Preserve,Slide Wilderness Area,ULSTER,DENNING,false,true,07/29/2018,10:30 AM,POINT (-74.42606 41.97438)
NY-2017-WS-250,4,Search,09/03/2017,04:20 PM,1,M,21,NY,US,Hiking,Lost,42.14173,-74.07393,2376,true,Assist/own power,2,false,Forest Preserve,Kaaterskill Wild Forest,GREENE,HUNTER,false,true,09/03/2017,07:13 PM,POINT (-74.07393 42.14173)
NY-2012-WS-130,5,Rescue,07/17/2012,05:00 PM,26,F,,NY,US,Boating,Stranded,44.25393,-74.24718,1539,false,Vehicle/boat evacuation,2,true,Forest Preserve,Saranac Lake Wild Forest,FRANKLIN,HARRIETSTOWN,true,false,07/17/2012,11:00 PM,POINT (-74.24718 44.25393)
NY-2020-WS-014,7,Search,01/31/2020,03:14 PM,1,M,35,NY,US,Runaway,Missing,43.0689,-76.2904,630,true,Assist/own power,2,true,Other DEC Land,Camillus Forest Unique Area,ONONDAGA,CAMILLUS,false,false,01/31/2020,05:00 PM,POINT (-76.2904 43.0689)
NY-2019-WS-066,3,Search,04/25/2019,01:00 PM,6,M,4,NY,US,Hiking,Lost,41.71966,-74.71272,1178,true,Assist/own power,1,true,Other Municipal Land,NA,SULLIVAN,THOMPSON,false,false,04/25/2019,02:30 PM,POINT (-74.71272 41.71966)
NY-2016-WS-355,5,Search,11/25/2016,02:58 PM,1,M,23,NY,US,Despondent,Illness,44.51762,-73.43132,353,false,Assist/own power,2,true,Private Land,N/A,ESSEX,CHESTERFIELD,true,false,11/25/2016,06:45 PM,POINT (-73.43132 44.51762)
NY-2020-WS-117,5,Search,06/06/2020,12:45 PM,1,M,19,NY,US,Hiking,Lost,44.14077,-73.73631,2546,true,Assist/own power,2,true,Forest Preserve,Giant Mountain Wilderness,ESSEX,KEENE,true,false,06/06/2020,02:45 PM,POINT (-73.73631 44.14077)
NY-2018-WS-319,4,Search,11/07/2018,05:25 PM,1,M,33,CA,US,Hiking,Stranded,42.12311,-74.08763,2205,true,Assist/own power,2,false,Forest Preserve,Indian Head Wilderness Area,GREENE,HUNTER,false,true,11/07/2018,08:00 PM,POINT (-74.08763 42.12311)
NY-2015-WS-092,4,Search,05/24/2015,10:45 AM,1,M,22,NY,US,Hiking,Lost,42.1956,-74.03101,1835,true,,1,true,Forest Preserve,Kaaterskill Wild Forest,GREENE,CATSKILL,false,true,05/24/2015,12:40 PM,POINT (-74.03101 42.1956)
NY-2020-WS-462,5,Rescue,11/21/2020,02:16 PM,1,M,34,NY,US,Hiking,Injured,44.09476,-73.81888,4047,false,Aircraft evacuation,6,true,Forest Preserve,High Peaks Wilderness Area,ESSEX,KEENE,true,false,11/21/2020,07:30 PM,POINT (-73.81888 44.09476)
NY-2016-WS-124,9,Search,06/12/2016,12:32 AM,3,M,20,NY,US,Boating,Overdue,42.44383,-78.9039,1050,true,Assist/own power,2,true,Other DEC Land,Zoar Valley Unique Area,CATTARAUGUS,PERSIA,false,false,06/12/2016,06:00 AM,POINT (-78.9039 42.44383)
NY-2019-WS-173,5,Rescue,07/22/2019,01:14 PM,1,F,23,NY,US,Boating,Stranded,44.275,-74.27983,1535,true,Vehicle/boat evacuation,3,true,DEC Campground,Saranac Lake Wild Forest,FRANKLIN,HARRIETSTOWN,true,false,07/22/2019,04:20 PM,POINT (-74.27983 44.275)
NY-2020-WS-362,5,Rescue,09/26/2020,03:00 PM,1,F,26,NY,US,Hiking,Injured,44.3661,-73.88586,3000,false,Carry out by foot,4,true,Forest Preserve,Whiteface Ski Center,ESSEX,WILMINGTON,true,false,09/26/2020,07:15 PM,POINT (-73.88586 44.3661)
NY-2018-WS-005,5,Search,01/15/2018,07:58 PM,2,F,47,NY,US,Hiking,Lost,44.26451,-73.70823,1540,true,Assist/own power,2,false,Forest Preserve,Hurricane Primative,ESSEX,KEENE,true,false,01/16/2018,04:00 PM,POINT (-73.70823 44.26451)
